workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k55,64,9,2048,2048,1024,0.364,0.100,0.272,0.000,0.121,0.046
cube_d2_k55,64,10,1024,1024,512,0.187,0.071,0.169,0.000,0.061,0.037
cube_d2_k55,64,11,512,512,256,0.100,0.050,0.115,0.000,0.038,0.026
cube_d2_k55,64,12,256,256,128,0.056,0.039,0.084,0.000,0.027,0.025
cube_d2_k55,64,13,128,128,64,0.045,0.026,0.053,0.000,0.013,0.016
cube_d2_k55,64,14,64,64,32,0.028,0.018,0.048,0.000,0.009,0.011
cube_d2_k55,64,15,32,32,16,0.020,0.006,0.026,0.000,0.005,0.006
cube_d2_k55,64,16,16,16,8,0.012,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,64,17,8,8,4,0.009,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,13.962,3.095,45.623,0.000,23.018,10.340
cube_d2_k55,128,1,332750,332750,131072,6.563,4.523,13.906,0.000,9.924,1.127
cube_d2_k55,128,2,131072,131072,70606,2.992,1.445,2.804,0.000,0.956,0.464
cube_d2_k55,128,3,70606,70606,65536,1.667,1.041,4.892,0.000,3.725,0.368
cube_d2_k55,128,4,65536,65536,32768,1.571,0.590,4.317,0.000,3.465,0.273
cube_d2_k55,128,5,32768,32768,16384,1.342,0.372,2.262,0.000,1.710,0.191
cube_d2_k55,128,6,16384,16384,8192,1.202,0.562,1.524,0.000,0.934,0.325
cube_d2_k55,128,7,8192,8192,4096,0.669,0.297,0.854,0.000,0.440,0.114
cube_d2_k55,128,8,4096,4096,2048,0.407,0.170,0.627,0.000,0.365,0.071
cube_d2_k55,128,9,2048,2048,1024,0.225,0.118,0.341,0.000,0.139,0.071
cube_d2_k55,128,10,1024,1024,512,0.144,0.080,0.215,0.000,0.079,0.048
cube_d2_k55,128,11,512,512,256,0.090,0.067,0.169,0.000,0.045,0.043
cube_d2_k55,128,12,256,256,128,0.091,0.045,0.105,0.000,0.029,0.025
cube_d2_k55,128,13,128,128,64,0.056,0.030,0.063,0.000,0.013,0.019
cube_d2_k55,128,14,64,64,32,0.035,0.019,0.053,0.000,0.009,0.018
cube_d2_k55,128,15,32,32,16,0.030,0.007,0.024,0.000,0.006,0.004
cube_d2_k55,128,16,16,16,8,0.016,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,128,17,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.257,0.348,15.523,0.000,9.238,1.139
cube_d2_k55,128,1,332750,332750,131072,5.914,2.905,4.794,0.000,1.353,0.752
cube_d2_k55,128,2,131072,131072,70606,3.575,0.844,2.320,0.000,0.767,0.448
cube_d2_k55,128,3,70606,70606,65536,1.626,0.546,4.767,0.000,3.714,0.342
cube_d2_k55,128,4,65536,65536,32768,1.610,0.531,4.096,0.000,3.330,0.252
cube_d2_k55,128,5,32768,32768,16384,1.261,0.358,2.131,0.000,1.604,0.174
cube_d2_k55,128,6,16384,16384,8192,1.342,0.267,1.453,0.000,0.948,0.243
cube_d2_k55,128,7,8192,8192,4096,0.896,0.308,0.911,0.000,0.511,0.092
cube_d2_k55,128,8,4096,4096,2048,0.383,0.175,0.626,0.000,0.368,0.070
cube_d2_k55,128,9,2048,2048,1024,0.248,0.122,0.437,0.000,0.249,0.059
cube_d2_k55,128,10,1024,1024,512,0.146,0.076,0.223,0.000,0.072,0.055
cube_d2_k55,128,11,512,512,256,0.098,0.057,0.172,0.000,0.055,0.042
cube_d2_k55,128,12,256,256,128,0.070,0.050,0.115,0.000,0.037,0.029
cube_d2_k55,128,13,128,128,64,0.063,0.034,0.060,0.000,0.013,0.021
cube_d2_k55,128,14,64,64,32,0.044,0.024,0.043,0.000,0.009,0.012
cube_d2_k55,128,15,32,32,16,0.035,0.013,0.029,0.000,0.005,0.006
cube_d2_k55,128,16,16,16,8,0.017,0.005,0.010,0.000,0.004,0.002
cube_d2_k55,128,17,8,8,4,0.014,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.221,0.408,9.083,0.000,3.113,1.246
cube_d2_k55,128,1,332750,332750,131072,5.802,1.693,4.604,0.000,1.318,0.753
cube_d2_k55,128,2,131072,131072,70606,2.737,0.827,2.222,0.000,0.818,0.433
cube_d2_k55,128,3,70606,70606,65536,1.540,0.587,4.694,0.000,3.709,0.347
cube_d2_k55,128,4,65536,65536,32768,1.471,0.548,4.038,0.000,3.238,0.275
cube_d2_k55,128,5,32768,32768,16384,0.839,0.350,2.321,0.000,1.799,0.184
cube_d2_k55,128,6,16384,16384,8192,1.589,0.528,1.603,0.000,0.947,0.406
cube_d2_k55,128,7,8192,8192,4096,0.833,0.311,0.814,0.000,0.423,0.096
cube_d2_k55,128,8,4096,4096,2048,0.435,0.175,0.608,0.000,0.349,0.076
cube_d2_k55,128,9,2048,2048,1024,0.242,0.136,0.436,0.000,0.257,0.050
cube_d2_k55,128,10,1024,1024,512,0.132,0.092,0.207,0.000,0.067,0.052
cube_d2_k55,128,11,512,512,256,0.094,0.081,0.175,0.000,0.041,0.067
cube_d2_k55,128,12,256,256,128,0.075,0.047,0.107,0.000,0.030,0.031
cube_d2_k55,128,13,128,128,64,0.049,0.033,0.061,0.000,0.013,0.020
cube_d2_k55,128,14,64,64,32,0.040,0.020,0.045,0.000,0.009,0.017
cube_d2_k55,128,15,32,32,16,0.023,0.011,0.026,0.000,0.006,0.005
cube_d2_k55,128,16,16,16,8,0.014,0.004,0.010,0.000,0.004,0.003
cube_d2_k55,128,17,8,8,4,0.015,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.242,0.407,9.065,0.000,3.173,1.255
cube_d2_k55,128,1,332750,332750,131072,5.713,1.839,4.394,0.000,1.315,0.756
cube_d2_k55,128,2,131072,131072,70606,2.824,0.959,2.191,0.000,0.810,0.445
cube_d2_k55,128,3,70606,70606,65536,1.638,0.523,4.961,0.000,3.948,0.366
cube_d2_k55,128,4,65536,65536,32768,1.504,0.518,4.235,0.000,3.464,0.259
cube_d2_k55,128,5,32768,32768,16384,0.869,0.362,2.208,0.000,1.684,0.182
cube_d2_k55,128,6,16384,16384,8192,1.452,0.539,1.634,0.000,0.943,0.427
cube_d2_k55,128,7,8192,8192,4096,0.702,0.301,0.804,0.000,0.413,0.084
cube_d2_k55,128,8,4096,4096,2048,0.365,0.169,0.613,0.000,0.341,0.075
cube_d2_k55,128,9,2048,2048,1024,0.216,0.127,0.328,0.000,0.135,0.070
cube_d2_k55,128,10,1024,1024,512,0.136,0.110,0.215,0.000,0.064,0.055
cube_d2_k55,128,11,512,512,256,0.094,0.071,0.146,0.000,0.043,0.035
cube_d2_k55,128,12,256,256,128,0.071,0.044,0.115,0.000,0.029,0.029
cube_d2_k55,128,13,128,128,64,0.056,0.034,0.066,0.000,0.017,0.018
cube_d2_k55,128,14,64,64,32,0.048,0.023,0.044,0.000,0.009,0.011
cube_d2_k55,128,15,32,32,16,0.033,0.012,0.023,0.000,0.006,0.005
cube_d2_k55,128,16,16,16,8,0.019,0.004,0.010,0.000,0.004,0.002
cube_d2_k55,128,17,8,8,4,0.015,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.266,0.426,10.304,0.000,3.178,1.309
cube_d2_k55,128,1,332750,332750,131072,5.860,1.677,4.301,0.000,1.289,0.774
cube_d2_k55,128,2,131072,131072,70606,2.790,0.847,2.153,0.000,0.762,0.441
cube_d2_k55,128,3,70606,70606,65536,1.488,0.523,4.785,0.000,3.768,0.377
cube_d2_k55,128,4,65536,65536,32768,1.468,0.546,4.171,0.000,3.350,0.255
cube_d2_k55,128,5,32768,32768,16384,0.821,0.367,2.231,0.000,1.672,0.204
cube_d2_k55,128,6,16384,16384,8192,1.469,0.282,1.387,0.000,0.986,0.139
cube_d2_k55,128,7,8192,8192,4096,0.810,0.317,0.937,0.000,0.554,0.100
cube_d2_k55,128,8,4096,4096,2048,0.261,0.156,0.654,0.000,0.408,0.072
cube_d2_k55,128,9,2048,2048,1024,0.216,0.124,0.431,0.000,0.243,0.053
cube_d2_k55,128,10,1024,1024,512,0.150,0.090,0.218,0.000,0.069,0.054
cube_d2_k55,128,11,512,512,256,0.107,0.079,0.156,0.000,0.046,0.033
cube_d2_k55,128,12,256,256,128,0.080,0.040,0.113,0.000,0.031,0.034
cube_d2_k55,128,13,128,128,64,0.062,0.034,0.063,0.000,0.016,0.021
cube_d2_k55,128,14,64,64,32,0.040,0.022,0.038,0.000,0.009,0.010
cube_d2_k55,128,15,32,32,16,0.033,0.013,0.030,0.000,0.006,0.011
cube_d2_k55,128,16,16,16,8,0.016,0.004,0.010,0.000,0.004,0.002
cube_d2_k55,128,17,8,8,4,0.013,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,0.232,0.378,9.361,0.000,3.388,1.268
cube_d2_k55,128,1,332750,332750,131072,5.950,1.711,4.560,0.000,1.307,0.725
cube_d2_k55,128,2,131072,131072,70606,2.762,0.809,2.174,0.000,0.803,0.450
cube_d2_k55,128,3,70606,70606,65536,1.517,0.538,4.648,0.000,3.596,0.356
cube_d2_k55,128,4,65536,65536,32768,1.422,0.527,4.093,0.000,3.287,0.280
cube_d2_k55,128,5,32768,32768,16384,0.872,0.345,2.366,0.000,1.799,0.198
cube_d2_k55,128,6,16384,16384,8192,1.666,0.277,1.228,0.000,0.840,0.128
cube_d2_k55,128,7,8192,8192,4096,0.579,0.312,0.886,0.000,0.514,0.089
cube_d2_k55,128,8,4096,4096,2048,0.342,0.157,0.527,0.000,0.258,0.064
cube_d2_k55,128,9,2048,2048,1024,0.235,0.147,0.416,0.000,0.231,0.049
cube_d2_k55,128,10,1024,1024,512,0.140,0.091,0.217,0.000,0.075,0.045
cube_d2_k55,128,11,512,512,256,0.110,0.068,0.136,0.000,0.046,0.039
cube_d2_k55,128,12,256,256,128,0.099,0.038,0.105,0.000,0.031,0.035
cube_d2_k55,128,13,128,128,64,0.063,0.035,0.069,0.000,0.013,0.021
cube_d2_k55,128,14,64,64,32,0.047,0.023,0.042,0.000,0.008,0.012
cube_d2_k55,128,15,32,32,16,0.033,0.007,0.023,0.000,0.006,0.005
cube_d2_k55,128,16,16,16,8,0.018,0.004,0.010,0.000,0.004,0.002
cube_d2_k55,128,17,8,8,4,0.011,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,128,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,128,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.235,8.324,1511.036,0.000,533.523,339.580
cube_d2_k105,1,1,2315250,2315250,1048576,1622.284,341.117,1117.007,0.000,204.662,155.198
cube_d2_k105,1,2,1048576,1048576,524288,760.943,163.992,488.593,0.000,100.621,87.956
cube_d2_k105,1,3,524288,524288,262144,383.888,81.336,262.392,0.000,53.098,59.198
cube_d2_k105,1,4,262144,262144,218098,193.211,40.328,135.024,0.000,28.444,35.194
cube_d2_k105,1,5,218098,218098,131072,171.233,37.288,100.239,0.000,19.980,22.911
cube_d2_k105,1,6,131072,131072,65536,105.044,21.164,51.428,0.000,11.968,12.349
cube_d2_k105,1,7,65536,65536,32768,49.045,7.664,23.418,0.000,5.770,4.802
cube_d2_k105,1,8,32768,32768,16384,24.734,2.482,11.041,0.000,2.815,1.821
cube_d2_k105,1,9,16384,16384,8192,11.165,1.036,4.751,0.000,1.399,0.912
cube_d2_k105,1,10,8192,8192,4096,4.583,0.470,2.139,0.000,0.682,0.501
cube_d2_k105,1,11,4096,4096,2048,2.241,0.223,1.027,0.000,0.320,0.231
cube_d2_k105,1,12,2048,2048,1024,1.104,0.105,0.508,0.000,0.155,0.114
cube_d2_k105,1,13,1024,1024,512,0.595,0.049,0.255,0.000,0.077,0.057
cube_d2_k105,1,14,512,512,256,0.282,0.031,0.158,0.000,0.052,0.036
cube_d2_k105,1,15,256,256,128,0.139,0.013,0.064,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.070,0.008,0.034,0.000,0.012,0.008
cube_d2_k105,1,17,64,64,32,0.036,0.005,0.019,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.018,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.280,8.052,1472.813,0.000,508.452,327.318
cube_d2_k105,1,1,2315250,2315250,1048576,2033.165,498.851,1177.627,0.000,235.621,154.075
cube_d2_k105,1,2,1048576,1048576,524288,941.279,228.009,567.952,0.000,129.072,105.999
cube_d2_k105,1,3,524288,524288,262144,470.018,112.787,312.191,0.000,82.150,62.709
cube_d2_k105,1,4,262144,262144,218098,235.586,56.901,161.365,0.000,34.116,45.761
cube_d2_k105,1,5,218098,218098,131072,197.067,46.792,103.181,0.000,20.240,25.281
cube_d2_k105,1,6,131072,131072,65536,119.078,24.035,51.187,0.000,11.573,12.380
cube_d2_k105,1,7,65536,65536,32768,57.043,8.946,23.437,0.000,5.868,4.796
cube_d2_k105,1,8,32768,32768,16384,26.619,2.606,11.134,0.000,2.833,1.831
cube_d2_k105,1,9,16384,16384,8192,11.678,1.172,4.825,0.000,1.388,0.916
cube_d2_k105,1,10,8192,8192,4096,4.641,0.527,2.127,0.000,0.649,0.511
cube_d2_k105,1,11,4096,4096,2048,2.202,0.273,1.065,0.000,0.325,0.268
cube_d2_k105,1,12,2048,2048,1024,1.126,0.112,0.512,0.000,0.156,0.115
cube_d2_k105,1,13,1024,1024,512,0.549,0.052,0.258,0.000,0.079,0.060
cube_d2_k105,1,14,512,512,256,0.269,0.025,0.130,0.000,0.040,0.029
cube_d2_k105,1,15,256,256,128,0.137,0.014,0.064,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.067,0.008,0.034,0.000,0.012,0.008
cube_d2_k105,1,17,64,64,32,0.034,0.005,0.020,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.018,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.009,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.235,8.007,1471.126,0.000,509.674,327.240
cube_d2_k105,1,1,2315250,2315250,1048576,2051.850,499.405,1172.739,0.000,236.019,154.004
cube_d2_k105,1,2,1048576,1048576,524288,934.150,229.849,566.246,0.000,127.609,105.697
cube_d2_k105,1,3,524288,524288,262144,469.343,114.855,308.962,0.000,78.904,62.740
cube_d2_k105,1,4,262144,262144,218098,235.597,57.534,160.881,0.000,33.779,45.917
cube_d2_k105,1,5,218098,218098,131072,197.156,47.016,103.166,0.000,19.974,25.274
cube_d2_k105,1,6,131072,131072,65536,118.648,24.292,51.420,0.000,11.677,12.445
cube_d2_k105,1,7,65536,65536,32768,56.641,9.117,23.496,0.000,5.891,4.760
cube_d2_k105,1,8,32768,32768,16384,26.623,2.647,11.137,0.000,2.747,1.869
cube_d2_k105,1,9,16384,16384,8192,11.683,1.131,4.809,0.000,1.391,0.926
cube_d2_k105,1,10,8192,8192,4096,4.741,0.506,2.077,0.000,0.672,0.460
cube_d2_k105,1,11,4096,4096,2048,2.292,0.237,1.034,0.000,0.329,0.228
cube_d2_k105,1,12,2048,2048,1024,1.149,0.118,0.512,0.000,0.157,0.116
cube_d2_k105,1,13,1024,1024,512,0.560,0.050,0.255,0.000,0.077,0.057
cube_d2_k105,1,14,512,512,256,0.274,0.025,0.129,0.000,0.040,0.029
cube_d2_k105,1,15,256,256,128,0.140,0.013,0.064,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.069,0.008,0.035,0.000,0.012,0.009
cube_d2_k105,1,17,64,64,32,0.036,0.005,0.021,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.019,0.003,0.013,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.279,8.066,1471.854,0.000,507.782,326.629
cube_d2_k105,1,1,2315250,2315250,1048576,2041.973,496.054,1166.430,0.000,236.280,153.249
cube_d2_k105,1,2,1048576,1048576,524288,937.799,223.612,566.177,0.000,129.129,105.101
cube_d2_k105,1,3,524288,524288,262144,467.368,114.636,310.647,0.000,79.013,62.982
cube_d2_k105,1,4,262144,262144,218098,234.394,57.130,160.366,0.000,33.776,45.754
cube_d2_k105,1,5,218098,218098,131072,196.617,46.640,102.929,0.000,20.127,25.501
cube_d2_k105,1,6,131072,131072,65536,118.601,23.877,51.293,0.000,11.757,12.420
cube_d2_k105,1,7,65536,65536,32768,56.368,8.985,23.322,0.000,5.844,4.734
cube_d2_k105,1,8,32768,32768,16384,26.463,2.676,11.012,0.000,2.750,1.841
cube_d2_k105,1,9,16384,16384,8192,11.560,1.133,4.813,0.000,1.419,0.948
cube_d2_k105,1,10,8192,8192,4096,4.669,0.538,2.067,0.000,0.676,0.457
cube_d2_k105,1,11,4096,4096,2048,2.249,0.239,1.017,0.000,0.310,0.231
cube_d2_k105,1,12,2048,2048,1024,1.122,0.112,0.505,0.000,0.157,0.115
cube_d2_k105,1,13,1024,1024,512,0.583,0.050,0.259,0.000,0.078,0.057
cube_d2_k105,1,14,512,512,256,0.280,0.025,0.129,0.000,0.040,0.029
cube_d2_k105,1,15,256,256,128,0.136,0.014,0.064,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.069,0.008,0.037,0.000,0.014,0.008
cube_d2_k105,1,17,64,64,32,0.036,0.005,0.020,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.019,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.490,8.049,1470.305,0.000,507.208,327.124
cube_d2_k105,1,1,2315250,2315250,1048576,2006.353,475.281,1167.657,0.000,233.627,153.395
cube_d2_k105,1,2,1048576,1048576,524288,920.532,217.524,561.098,0.000,127.083,105.423
cube_d2_k105,1,3,524288,524288,262144,462.843,110.228,302.447,0.000,75.044,62.602
cube_d2_k105,1,4,262144,262144,218098,234.839,55.662,159.290,0.000,33.974,45.345
cube_d2_k105,1,5,218098,218098,131072,196.223,46.141,102.659,0.000,20.057,25.178
cube_d2_k105,1,6,131072,131072,65536,118.172,24.182,51.305,0.000,11.724,12.384
cube_d2_k105,1,7,65536,65536,32768,56.537,9.031,23.312,0.000,5.643,4.778
cube_d2_k105,1,8,32768,32768,16384,26.549,2.630,11.175,0.000,2.836,1.882
cube_d2_k105,1,9,16384,16384,8192,11.605,1.128,4.789,0.000,1.381,0.943
cube_d2_k105,1,10,8192,8192,4096,4.696,0.553,2.054,0.000,0.664,0.456
cube_d2_k105,1,11,4096,4096,2048,2.321,0.240,1.059,0.000,0.316,0.255
cube_d2_k105,1,12,2048,2048,1024,1.142,0.106,0.507,0.000,0.156,0.114
cube_d2_k105,1,13,1024,1024,512,0.557,0.051,0.259,0.000,0.081,0.058
cube_d2_k105,1,14,512,512,256,0.285,0.027,0.130,0.000,0.040,0.029
cube_d2_k105,1,15,256,256,128,0.140,0.014,0.064,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.070,0.008,0.035,0.000,0.012,0.008
cube_d2_k105,1,17,64,64,32,0.036,0.005,0.020,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.021,0.003,0.012,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.010,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,1,0,210,6945750,2315250,4.283,8.003,1472.182,0.000,508.537,327.140
cube_d2_k105,1,1,2315250,2315250,1048576,2036.897,494.123,1168.714,0.000,235.195,152.839
cube_d2_k105,1,2,1048576,1048576,524288,940.424,227.810,563.653,0.000,127.402,105.277
cube_d2_k105,1,3,524288,524288,262144,470.258,115.038,309.576,0.000,78.388,62.568
cube_d2_k105,1,4,262144,262144,218098,234.997,56.930,160.863,0.000,34.145,45.820
cube_d2_k105,1,5,218098,218098,131072,197.311,46.640,103.184,0.000,20.230,25.485
cube_d2_k105,1,6,131072,131072,65536,118.668,24.023,51.100,0.001,11.625,12.339
cube_d2_k105,1,7,65536,65536,32768,57.107,9.137,23.514,0.000,5.799,4.858
cube_d2_k105,1,8,32768,32768,16384,26.619,2.690,11.138,0.000,2.807,1.867
cube_d2_k105,1,9,16384,16384,8192,11.765,1.171,4.821,0.000,1.415,0.949
cube_d2_k105,1,10,8192,8192,4096,4.753,0.506,2.054,0.000,0.646,0.461
cube_d2_k105,1,11,4096,4096,2048,2.282,0.274,1.028,0.000,0.309,0.229
cube_d2_k105,1,12,2048,2048,1024,1.130,0.108,0.507,0.000,0.156,0.115
cube_d2_k105,1,13,1024,1024,512,0.558,0.049,0.253,0.000,0.077,0.057
cube_d2_k105,1,14,512,512,256,0.313,0.030,0.128,0.000,0.040,0.029
cube_d2_k105,1,15,256,256,128,0.140,0.013,0.065,0.000,0.021,0.015
cube_d2_k105,1,16,128,128,64,0.070,0.008,0.035,0.000,0.012,0.008
cube_d2_k105,1,17,64,64,32,0.036,0.005,0.020,0.000,0.007,0.005
cube_d2_k105,1,18,32,32,16,0.018,0.003,0.013,0.000,0.005,0.003
cube_d2_k105,1,19,16,16,8,0.011,0.002,0.008,0.000,0.004,0.002
cube_d2_k105,1,20,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,1,21,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k105,1,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,2,0,210,6945750,2315250,7.409,9.778,845.585,0.000,263.126,269.413
cube_d2_k105,2,1,2315250,2315250,1048576,945.874,184.180,601.701,0.000,103.422,111.714
cube_d2_k105,2,2,1048576,1048576,524288,437.287,101.522,281.775,0.000,56.284,62.740
cube_d2_k105,2,3,524288,524288,262144,238.779,53.712,155.150,0.000,36.754,36.199
cube_d2_k105,2,4,262144,262144,218098,120.460,27.325,84.557,0.000,16.074,26.368
cube_d2_k105,2,5,218098,218098,131072,103.002,22.335,55.675,0.000,10.330,16.458
cube_d2_k105,2,6,131072,131072,65536,61.184,11.542,28.285,0.000,6.025,7.793
cube_d2_k105,2,7,65536,65536,32768,30.392,4.212,15.800,0.000,4.654,3.970
cube_d2_k105,2,8,32768,32768,16384,15.373,1.943,8.583,0.000,2.374,2.259
cube_d2_k105,2,9,16384,16384,8192,7.447,1.304,4.002,0.000,1.133,0.931
cube_d2_k105,2,10,8192,8192,4096,3.477,0.719,2.100,0.000,0.561,0.469
cube_d2_k105,2,11,4096,4096,2048,1.758,0.382,0.925,0.000,0.279,0.242
cube_d2_k105,2,12,2048,2048,1024,0.878,0.208,0.535,0.000,0.160,0.122
cube_d2_k105,2,13,1024,1024,512,0.451,0.116,0.296,0.000,0.080,0.065
cube_d2_k105,2,14,512,512,256,0.229,0.047,0.180,0.000,0.049,0.047
cube_d2_k105,2,15,256,256,128,0.165,0.025,0.072,0.000,0.024,0.017
cube_d2_k105,2,16,128,128,64,0.051,0.014,0.037,0.000,0.013,0.009
cube_d2_k105,2,17,64,64,32,0.033,0.005,0.021,0.000,0.007,0.005
cube_d2_k105,2,18,32,32,16,0.015,0.003,0.013,0.000,0.005,0.003
cube_d2_k105,2,19,16,16,8,0.009,0.002,0.009,0.000,0.004,0.003
cube_d2_k105,2,20,8,8,4,0.005,0.002,0.006,0.000,0.003,0.001
cube_d2_k105,2,21,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k105,2,22,2,0,0,0.002,0.001,0.000,,,
cube_d2_k105,2,0,210,6945750,2315250,2.411,4.231,934.787,0.000,248.087,267.110
cube_d2_k105,2,1,2315250,2315250,1048576,1153.343,258.843,625.371,0.000,115.565,111.616
cube_d2_k105,2,2,1048576,1048576,524288,522.526,119.154,300.689,0.000,64.442,67.760
cube_d2_k105,2,3,524288,524288,262144,265.251,59.125,162.100,0.000,41.081,36.539
cube_d2_k105,2,4,262144,262144,218098,128.664,27.516,85.186,0.000,17.301,27.228
cube_d2_k105,2,5,218098,218098,131072,107.535,21.350,55.359,0.000,10.302,16.238
cube_d2_k105,2,6,131072,131072,65536,60.814,11.112,28.749,0.000,6.174,7.786
cube_d2_k105,2,7,65536,65536,32768,30.282,3.578,15.950,0.000,4.782,3.947
cube_d2_k105,2,8,32768,32768,16384,14.852,1.603,8.533,0.000,2.381,2.191
cube_d2_k105,2,9,16384,16384,8192,7.490,1.315,4.345,0.000,1.153,0.990
cube_d2_k105,2,10,8192,8192,4096,3.805,0.606,2.210,0.000,0.543,0.519
cube_d2_k105,2,11,4096,4096,2048,1.869,0.350,0.978,0.000,0.277,0.252
cube_d2_k105,2,12,2048,2048,1024,1.000,0.192,0.546,0.000,0.158,0.126
cube_d2_k105,2,13,1024,1024,512,0.480,0.115,0.305,0.000,0.082,0.069
cube_d2_k105,2,14,512,512,256,0.256,0.049,0.149,0.000,0.041,0.037
cube_d2_k105,2,15,256,256,128,0.125,0.027,0.077,0.000,0.025,0.018
cube_d2_k105,2,16,128,128,64,0.078,0.011,0.039,0.000,0.013,0.010
cube_d2_k105,2,17,64,64,32,0.039,0.005,0.022,0.000,0.008,0.005
cube_d2_k105,2,18,32,32,16,0.020,0.003,0.013,0.000,0.005,0.003
cube_d2_k105,2,19,16,16,8,0.011,0.003,0.009,0.000,0.004,0.002
cube_d2_k105,2,20,8,8,4,0.006,0.001,0.006,0.000,0.003,0.001
